vin,bonus,reserve,calldt,kpdt,fpcode,
LSGGJ54Y4GS003074,0,-172824,2015/11/29 0:00,2015/11/29 0:00,3111131168,
LSGPC52H2FF277524,0,-95904,2015/11/30 0:00,2015/11/30 0:00,3111142079,
LSGPC52H7FF277518,0,-95904,2015/11/30 0:00,2015/11/30 0:00,3111142080,
LSGPC52H3FF277516,0,-95904,2015/11/30 0:00,2015/11/30 0:00,3111142081,
LSGPC52H1FF275988,0,-95904,2015/11/30 0:00,2015/11/30 0:00,3111142084,
LSGPC52HXFF275990,0,-95904,2015/11/30 0:00,2015/11/30 0:00,3111142083,
LSGPC52H8FF275583,0,-95904,2015/11/30 0:00,2015/11/30 0:00,3111142082,
LSGPC52H2FF275997,0,-105504,2015/11/30 0:00,2015/11/30 0:00,3111142085,
LSGPC52H4FF276455,0,-86304,2015/11/30 0:00,2015/11/30 0:00,3111142070,
LSGPC52H6FF276439,0,-86304,2015/11/30 0:00,2015/11/30 0:00,3111142071,
LSGPC52H2FF276468,0,-86304,2015/11/30 0:00,2015/11/30 0:00,3111142072,
LSGPC52H2FF276387,0,-86304,2015/11/30 0:00,2015/11/30 0:00,3111142078,
LSGPC52HXFF276444,0,-86304,2015/11/30 0:00,2015/11/30 0:00,3111142077,
LSGPC52H1FF276445,0,-86304,2015/11/30 0:00,2015/11/30 0:00,3111142076,
LSGPC52H7FF276174,0,-86304,2015/11/30 0:00,2015/11/30 0:00,3111142075,
LSGPC52H2FF276454,0,-86304,2015/11/30 0:00,2015/11/30 0:00,3111142074,
LSGPC52H5FF276450,0,-86304,2015/11/30 0:00,2015/11/30 0:00,3111142073,
LSGHD528XFD318883,0,-60384,2015/11/30 0:00,2015/11/30 0:00,3111142089,
LSGHD5281FD318836,0,-60384,2015/11/30 0:00,2015/11/30 0:00,3111142090,
LSGHD528XFD318799,0,-60384,2015/11/30 0:00,2015/11/30 0:00,3111142091,
LSGHD5280FD321467,0,-60384,2015/11/30 0:00,2015/11/30 0:00,3111142086,
LSGHD5287FD321465,0,-60384,2015/11/30 0:00,2015/11/30 0:00,3111142087,
LSGHD5281FD321526,0,-60384,2015/11/30 0:00,2015/11/30 0:00,3111142088,
LSGLP83XXFF272677,0,-200444,2015/11/30 0:00,2015/11/30 0:00,3111143609,
LSGLP83X0FF270971,0,-200444,2015/11/30 0:00,2015/11/30 0:00,3111143610,
LSGBE5443GG053592,0,-115104,2015/12/7 0:00,2015/12/7 0:00,3111178067,
LSGBE5448GG053636,0,-115104,2015/12/7 0:00,2015/12/7 0:00,3111178068,
LSGBE5443GG045122,-47000,-85504,2015/12/7 0:00,2015/12/7 0:00,3111178070,
LSGBE5441GG045118,0,-132504,2015/12/7 0:00,2015/12/7 0:00,3111178069,
LSGJM84J5GY036938,0,-128544,2015/12/7 0:00,2015/12/7 0:00,3111178075,
LSGJM84J6GY036818,0,-128544,2015/12/7 0:00,2015/12/7 0:00,3111178074,
LSGJM84J9GY036554,0,-128544,2015/12/7 0:00,2015/12/7 0:00,3111178073,
LSGJM84JXGY035140,0,-128544,2015/12/7 0:00,2015/12/7 0:00,3111178072,
LSGJM84J7GY036598,0,-128544,2015/12/7 0:00,2015/12/7 0:00,3111178071,
LSGJM82J9GY040008,0,-117024,2015/12/7 0:00,2015/12/7 0:00,3111183054,
LSGPC52HXFF279764,0,-95904,2015/12/7 0:00,2015/12/7 0:00,3111183051,
LSGPC52H8FF279651,0,-95904,2015/12/7 0:00,2015/12/7 0:00,3111183050,
LSGPC52H7FF279656,0,-95904,2015/12/7 0:00,2015/12/7 0:00,3111183049,
LSGPC52H2FF280245,0,-105504,2015/12/7 0:00,2015/12/7 0:00,3111183053,
LSGPC52H2FF280200,0,-105504,2015/12/7 0:00,2015/12/7 0:00,3111183052,
LSGPC52H0FF279546,0,-95904,2015/12/7 0:00,2015/12/7 0:00,3111183032,
LSGPC52H3FF279914,0,-95904,2015/12/7 0:00,2015/12/7 0:00,3111183033,
LSGPC52H9FF279819,0,-95904,2015/12/7 0:00,2015/12/7 0:00,3111183034,
LSGPC52H8FF279777,0,-95904,2015/12/7 0:00,2015/12/7 0:00,3111183035,
LSGPC52H7FF279852,0,-95904,2015/12/7 0:00,2015/12/7 0:00,3111183036,
LSGPC52H1FF279846,0,-95904,2015/12/7 0:00,2015/12/7 0:00,3111183037,
LSGPC52H5FF279798,0,-95904,2015/12/7 0:00,2015/12/7 0:00,3111183038,
LSGPC52H0FF279692,0,-95904,2015/12/7 0:00,2015/12/7 0:00,3111183039,
LSGPC52H0FF279689,0,-95904,2015/12/7 0:00,2015/12/7 0:00,3111183040,
LSGPC52H7FF279785,0,-95904,2015/12/7 0:00,2015/12/7 0:00,3111183041,
LSGPC52H6FF279678,0,-95904,2015/12/7 0:00,2015/12/7 0:00,3111183042,
LSGPC52H4FF279727,0,-95904,2015/12/7 0:00,2015/12/7 0:00,3111183043,
LSGPC52H4FF279713,0,-95904,2015/12/7 0:00,2015/12/7 0:00,3111183044,
LSGPC52H9FF279707,0,-95904,2015/12/7 0:00,2015/12/7 0:00,3111183045,
LSGPC52H1FF279703,0,-95904,2015/12/7 0:00,2015/12/7 0:00,3111183046,
LSGPC52H8FF279584,0,-95904,2015/12/7 0:00,2015/12/7 0:00,3111183047,
LSGPC52H2FF279578,0,-95904,2015/12/7 0:00,2015/12/7 0:00,3111183048,
LSGLP83X2FF279087,0,-200444,2015/12/9 0:00,2015/12/9 0:00,3111193206,
LSGLP83X4FF281150,0,-200444,2015/12/9 0:00,2015/12/9 0:00,3111193207,
LSGPC52H9FF284888,-30954,-74550,2015/12/11 0:00,2015/12/11 0:00,3111208067,
LSGPC52H6FF284864,-36208,-69296,2015/12/11 0:00,2015/12/11 0:00,3111208070,
LSGPC52H8FF284896,-65940,-39564,2015/12/11 0:00,2015/12/11 0:00,3111208069,
LSGPC52HXFF284768,-65940,-39564,2015/12/11 0:00,2015/12/11 0:00,3111208071,
LSGPC52H1FF285064,0,-105504,2015/12/11 0:00,2015/12/11 0:00,3111208063,
LSGPC52H4FF285009,0,-105504,2015/12/11 0:00,2015/12/11 0:00,3111208064,
LSGPC52H7FF284999,0,-105504,2015/12/11 0:00,2015/12/11 0:00,3111208065,
LSGPC52H1FF284996,0,-105504,2015/12/11 0:00,2015/12/11 0:00,3111208066,
LSGPC52H8FF284882,0,-105504,2015/12/11 0:00,2015/12/11 0:00,3111208068,
LSGBE5446GG056616,0,-115104,2015/12/14 0:00,2015/12/14 0:00,3111220906,
LSGBE5449GG059087,0,-115104,2015/12/14 0:00,2015/12/14 0:00,3111220910,
LSGBE5441GG059049,0,-115104,2015/12/14 0:00,2015/12/14 0:00,3111220909,
LSGBE5441GG058497,0,-115104,2015/12/14 0:00,2015/12/14 0:00,3111220908,
LSGBE544XGG059003,0,-115104,2015/12/14 0:00,2015/12/14 0:00,3111220907,
LSGLP83X8FF283130,0,-200444,2015/12/14 0:00,2015/12/14 0:00,3111215456,
LSGLP83XXFF283355,0,-200444,2015/12/14 0:00,2015/12/14 0:00,3111215455,
LSGLP83X2FF283141,0,-200444,2015/12/14 0:00,2015/12/14 0:00,3111215454,
LSGHD52H8FD322723,0,-65184,2015/12/14 0:00,2015/12/14 0:00,3111215453,
LSGHD52H2FD323155,0,-65184,2015/12/14 0:00,2015/12/14 0:00,3111222943,
LSGJM82J2GY049410,0,-117024,2015/12/14 0:00,2015/12/14 0:00,3111222944,
LSGPC52H8FF283537,0,-95904,2015/12/14 0:00,2015/12/14 0:00,3111222942,
LSGPC52HXFF283510,0,-95904,2015/12/14 0:00,2015/12/14 0:00,3111222941,
LSGPC52H8FF283120,0,-95904,2015/12/14 0:00,2015/12/14 0:00,3111222940,
LSGPC52H5FF283236,0,-95904,2015/12/14 0:00,2015/12/14 0:00,3111222939,
LSGPC52H9FF283224,0,-95904,2015/12/14 0:00,2015/12/14 0:00,3111222938,
LSGPC52H8FF283280,0,-95904,2015/12/14 0:00,2015/12/14 0:00,3111222937,
LSGPC52H7FF283433,0,-95904,2015/12/14 0:00,2015/12/14 0:00,3111222936,
LSGGJ54W7GS003715,0,-182424,2015/12/15 0:00,2015/12/15 0:00,3111228005,
LSGLP83X8FF283581,0,-200444,2015/12/15 0:00,2015/12/15 0:00,3111233069,
LSGPC52H8GF000653,0,-95904,2015/12/17 0:00,2015/12/17 0:00,3111240705,
LSGPC52H6GF000618,0,-95904,2015/12/17 0:00,2015/12/17 0:00,3111240706,
LSGPC52H9GF000578,0,-95904,2015/12/17 0:00,2015/12/17 0:00,3111240707,
LSGPC52H7GF000613,0,-95904,2015/12/17 0:00,2015/12/17 0:00,3111240708,
LSGPC52H7GF000532,0,-95904,2015/12/17 0:00,2015/12/17 0:00,3111240709,
LSGPC52H3GF000527,0,-95904,2015/12/17 0:00,2015/12/17 0:00,3111240710,
LSGPC52H0GF000520,0,-95904,2015/12/17 0:00,2015/12/17 0:00,3111240711,
LSGPC52H7GF000448,0,-95904,2015/12/17 0:00,2015/12/17 0:00,3111240712,
LSGPC52H0GF000226,0,-95904,2015/12/17 0:00,2015/12/17 0:00,3111240713,
LSGPC52H0GF001666,0,-95904,2015/12/17 0:00,2015/12/17 0:00,3111240714,
LSGHD84H6GD052553,0,-71928,2015/12/17 0:00,2015/12/17 0:00,3111242877,
LSGPC52H1GF001790,0,-105504,2015/12/17 0:00,2015/12/17 0:00,3111241999,
LSGPC52H8GF001740,0,-105504,2015/12/17 0:00,2015/12/17 0:00,3111242000,
LSGPC52H2GF001734,0,-105504,2015/12/17 0:00,2015/12/17 0:00,3111242001,
LSGPC52H3GF001726,0,-105504,2015/12/17 0:00,2015/12/17 0:00,3111242002,
LSGPC52H2GF001636,0,-105504,2015/12/17 0:00,2015/12/17 0:00,3111242003,
LSGPC52H1GF001613,0,-105504,2015/12/17 0:00,2015/12/17 0:00,3111242004,
LSGPC52H0GF001506,0,-105504,2015/12/17 0:00,2015/12/17 0:00,3111242005,
LSGPC52H2GF001524,0,-105504,2015/12/17 0:00,2015/12/17 0:00,3111242006,
LSGPC52H4GF001492,0,-105504,2015/12/17 0:00,2015/12/17 0:00,3111242007,
LSGPC52H6GF001235,0,-105504,2015/12/17 0:00,2015/12/17 0:00,3111242008,
LSGPC52HXGF001321,0,-105504,2015/12/17 0:00,2015/12/17 0:00,3111242009,
LSGPC52H1GF001319,0,-105504,2015/12/17 0:00,2015/12/17 0:00,3111242010,
LSGPC52H5GF001243,0,-105504,2015/12/17 0:00,2015/12/17 0:00,3111242011,
LSGPC52H3GF001158,0,-105504,2015/12/17 0:00,2015/12/17 0:00,3111242012,
LSGPC52H7GF001258,0,-105504,2015/12/17 0:00,2015/12/17 0:00,3111242013,
LSGPC52H5GF001422,0,-95904,2015/12/18 0:00,2015/12/18 0:00,3111246755,
LSGPC52H0GF001408,0,-95904,2015/12/18 0:00,2015/12/18 0:00,3111246754,
LSGPC52H0GF001232,0,-95904,2015/12/18 0:00,2015/12/18 0:00,3111246752,
LSGPC52HXGF000783,0,-95904,2015/12/18 0:00,2015/12/18 0:00,3111246751,
LSGPC52H1GF000767,0,-95904,2015/12/18 0:00,2015/12/18 0:00,3111246756,
LSGPC52H1GF000333,0,-95904,2015/12/18 0:00,2015/12/18 0:00,3111246753,
LSGPC52H1GF000560,0,-95904,2015/12/18 0:00,2015/12/18 0:00,3111246750,
LSGPC52H7GF000644,0,-95904,2015/12/18 0:00,2015/12/18 0:00,3111246749,
LSGPC52H2GF000664,0,-95904,2015/12/18 0:00,2015/12/18 0:00,3111246748,
LSGPC52H9GF000550,0,-95904,2015/12/18 0:00,2015/12/18 0:00,3111246747,
LSGPC52H8GF004606,0,-105504,2015/12/18 0:00,2015/12/18 0:00,3111248538,
LSGPC52H2GF004505,0,-105504,2015/12/18 0:00,2015/12/18 0:00,3111248537,
LSGPC52H7GF004497,0,-105504,2015/12/18 0:00,2015/12/18 0:00,3111248536,
LSGPC52H5GF004966,0,-95904,2015/12/18 0:00,2015/12/18 0:00,3111248534,
LSGPC52H7GF004953,0,-95904,2015/12/18 0:00,2015/12/18 0:00,3111248533,
LSGPC52H9GF004887,0,-95904,2015/12/18 0:00,2015/12/18 0:00,3111248531,
LSGPC52H0GF004860,0,-95904,2015/12/18 0:00,2015/12/18 0:00,3111248535,
LSGPC52H5GF004952,0,-95904,2015/12/18 0:00,2015/12/18 0:00,3111248532,
LSGPC52H0GF006009,-59940,-35964,2015/12/21 0:00,2015/12/21 0:00,3111273256,
LSGPC52H1GF004429,-65940,-39564,2015/12/21 0:00,2015/12/21 0:00,3111265603,
LSGPC52H1GF006116,-59940,-35964,2015/12/21 0:00,2015/12/21 0:00,3111273254,
LSGPC52H3GF004139,-65940,-39564,2015/12/21 0:00,2015/12/21 0:00,3111265604,
LSGPC52H5GF006264,-59940,-35964,2015/12/21 0:00,2015/12/21 0:00,3111273258,
LSGPC52H5GF006684,-59940,-35964,2015/12/21 0:00,2015/12/21 0:00,3111273260,
LSGPC52H7GF005911,-59940,-35964,2015/12/21 0:00,2015/12/21 0:00,3111273257,
LSGPC52H7GF006119,-59940,-35964,2015/12/21 0:00,2015/12/21 0:00,3111273255,
LSGPC52H8GF005819,-65940,-39564,2015/12/21 0:00,2015/12/21 0:00,3111273262,
LSGPC52H9GF006770,-59940,-35964,2015/12/21 0:00,2015/12/21 0:00,3111273261,
LSGPC52HXGF006258,-59940,-35964,2015/12/21 0:00,2015/12/21 0:00,3111273259,
LSGPC52HXGF006860,-65940,-39564,2015/12/21 0:00,2015/12/21 0:00,3111273263,
LSGLP83X6FF286835,-125940,-74504,2015/12/21 0:00,2015/12/21 0:00,3111271354,
LSGBE5441GG064784,-22760,-92344,2015/12/21 0:00,2015/12/21 0:00,3111265605,
LSGBE5442GG064292,-71940,-43164,2015/12/21 0:00,2015/12/21 0:00,3111265607,
LSGBE5448GG064068,-71940,-43164,2015/12/21 0:00,2015/12/21 0:00,3111265606,
LSGJM82J6GY053900,0,-117024,2015/12/21 0:00,2015/12/21 0:00,3111271351,
LSGJM82J6GY053184,0,-117024,2015/12/21 0:00,2015/12/21 0:00,3111271352,
LSGJM82J0GY052936,0,-117024,2015/12/21 0:00,2015/12/21 0:00,3111271353,
LSGJM82J5GY048929,0,-105504,2015/12/21 0:00,2015/12/21 0:00,3111265610,
LSGJM82J5GY048767,0,-105504,2015/12/21 0:00,2015/12/21 0:00,3111265609,
LSGJM82J2GY048757,0,-105504,2015/12/21 0:00,2015/12/21 0:00,3111265608,
LSGJM82J9GY050053,0,-105504,2015/12/21 0:00,2015/12/21 0:00,3111265611,
LSGJM82J0GY050748,0,-105504,2015/12/21 0:00,2015/12/21 0:00,3111265612,
LSGGJ54E2GS009025,-104900,-63004,2015/12/22 0:00,2015/12/22 0:00,3111278914,
LSGGJ54E7GS008999,-104900,-63004,2015/12/22 0:00,2015/12/22 0:00,3111278916,
LSGGJ54E8GS009059,-104900,-63004,2015/12/22 0:00,2015/12/22 0:00,3111278913,
LSGGJ54E9GS009023,-104900,-63004,2015/12/22 0:00,2015/12/22 0:00,3111278915,
LSGGJ54E3GS008966,-100000,-67904,2015/12/22 0:00,2015/12/22 0:00,3111278917,
LSGHD5283GY040788,-37740,-22644,2015/12/23 0:00,2015/12/23 0:00,3111282042,
LSGHD528XGY040688,-37740,-22644,2015/12/23 0:00,2015/12/23 0:00,3111282041,
LSGHD5284GD060510,-37740,-22644,2015/12/23 0:00,2015/12/23 0:00,3111282038,
LSGHD5285GY039738,-37740,-22644,2015/12/23 0:00,2015/12/23 0:00,3111282040,
LSGHD528XGD061175,-37740,-22644,2015/12/23 0:00,2015/12/23 0:00,3111282039,
LSGJM84J4GY043718,-80340,-48204,2015/12/23 0:00,2015/12/23 0:00,3111282043,
LSGJM84J7GY047603,-80340,-48204,2015/12/23 0:00,2015/12/23 0:00,3111282044,
LSGBE5446GG062495,-82740,-49764,2015/12/23 0:00,2015/12/23 0:00,3111282037,
LSGBE5449GG062622,-82740,-49764,2015/12/23 0:00,2015/12/23 0:00,3111282036,
LSGHD5288GY042035,0,-60384,2015/12/23 0:00,2015/12/23 0:00,3111284369,
LSGHD5283GY041861,0,-60384,2015/12/23 0:00,2015/12/23 0:00,3111284362,
LSGHD528XGY042215,0,-60384,2015/12/23 0:00,2015/12/23 0:00,3111284361,
LSGHD5280GD064375,0,-60384,2015/12/23 0:00,2015/12/23 0:00,3111284360,
LSGHD5288GD064365,0,-60384,2015/12/23 0:00,2015/12/23 0:00,3111284366,
LSGHD5280GD063551,0,-60384,2015/12/23 0:00,2015/12/23 0:00,3111284364,
LSGHD5285GD064257,0,-60384,2015/12/23 0:00,2015/12/23 0:00,3111284363,
LSGHD5288GD064138,0,-60384,2015/12/23 0:00,2015/12/23 0:00,3111284368,
LSGHD5287GD064096,0,-60384,2015/12/23 0:00,2015/12/23 0:00,3111284367,
LSGHD5289GD064066,0,-60384,2015/12/23 0:00,2015/12/23 0:00,3111284365,
LSGPC52H6GF008640,0,-95904,2015/12/23 0:00,2015/12/23 0:00,3111286036,
LSGPC52H8GF008428,0,-95904,2015/12/23 0:00,2015/12/23 0:00,3111286035,
LSGPC52H7GF008517,0,-95904,2015/12/23 0:00,2015/12/23 0:00,3111286034,
LSGPC52H6GF008637,-15880,-89624,2015/12/24 0:00,2015/12/24 0:00,3111291509,
LSGPC52H1GF008626,-23100,-82404,2015/12/24 0:00,2015/12/24 0:00,3111291512,
LSGPC52H8GF008588,0,-105504,2015/12/24 0:00,2015/12/24 0:00,3111291513,
LSGPC52H9GF008521,0,-105504,2015/12/24 0:00,2015/12/24 0:00,3111291511,
LSGPC52H1GF008514,0,-105504,2015/12/24 0:00,2015/12/24 0:00,3111291510,
LSGPC52H9GF008728,0,-95904,2015/12/24 0:00,2015/12/24 0:00,3111291504,
LSGPC52H5GF008726,0,-95904,2015/12/24 0:00,2015/12/24 0:00,3111291505,
LSGPC52H6GF008718,0,-95904,2015/12/24 0:00,2015/12/24 0:00,3111291506,
LSGPC52H6GF008511,0,-95904,2015/12/24 0:00,2015/12/24 0:00,3111291507,
LSGPC52H4GF008622,0,-95904,2015/12/24 0:00,2015/12/24 0:00,3111291508,
LSGPC52H1GF010926,0,-95904,2015/12/25 0:00,2015/12/25 0:00,3111302451,
LSGPC52H8GF010907,0,-95904,2015/12/25 0:00,2015/12/25 0:00,3111301262,
LSGPC52H8GF010521,0,-105504,2015/12/25 0:00,2015/12/25 0:00,3111301276,
LSGPC52H0GF010514,0,-105504,2015/12/25 0:00,2015/12/25 0:00,3111301275,
LSGPC52H5GF010508,0,-105504,2015/12/25 0:00,2015/12/25 0:00,3111301274,
LSGPC52H5GF010430,0,-105504,2015/12/25 0:00,2015/12/25 0:00,3111301271,
LSGPC52H5GF010394,0,-105504,2015/12/25 0:00,2015/12/25 0:00,3111301273,
LSGPC52H8GF010437,0,-105504,2015/12/25 0:00,2015/12/25 0:00,3111301272,
LSGPC52H5GF010363,0,-105504,2015/12/25 0:00,2015/12/25 0:00,3111301270,
LSGPC52H6GF010372,0,-105504,2015/12/25 0:00,2015/12/25 0:00,3111301269,
LSGPC52H7GF010378,0,-105504,2015/12/25 0:00,2015/12/25 0:00,3111301268,
LSGPC52H4GF010290,0,-105504,2015/12/25 0:00,2015/12/25 0:00,3111301267,
LSGPC52H1GF010361,0,-105504,2015/12/25 0:00,2015/12/25 0:00,3111301266,
LSGPC52HXGF010360,0,-105504,2015/12/25 0:00,2015/12/25 0:00,3111301265,
LSGPC52H3GF010359,0,-105504,2015/12/25 0:00,2015/12/25 0:00,3111301264,
LSGPC52H0GF010075,0,-105504,2015/12/25 0:00,2015/12/25 0:00,3111301263,
LSGPC52H8GF010468,0,-86304,2015/12/25 0:00,2015/12/25 0:00,3111301243,
LSGPC52H3GF010457,0,-86304,2015/12/25 0:00,2015/12/25 0:00,3111301244,
LSGPC52H8GF010387,0,-86304,2015/12/25 0:00,2015/12/25 0:00,3111301245,
LSGPC52H0GF010268,0,-95904,2015/12/25 0:00,2015/12/25 0:00,3111301247,
LSGPC52H8GF010261,0,-95904,2015/12/25 0:00,2015/12/25 0:00,3111301248,
LSGPC52HXGF009967,0,-95904,2015/12/25 0:00,2015/12/25 0:00,3111301249,
LSGPC52H7GF010249,0,-95904,2015/12/25 0:00,2015/12/25 0:00,3111301250,
LSGPC52H0GF009962,0,-95904,2015/12/25 0:00,2015/12/25 0:00,3111301251,
LSGPC52H0GF010237,0,-95904,2015/12/25 0:00,2015/12/25 0:00,3111301252,
LSGPC52H9GF010107,0,-95904,2015/12/25 0:00,2015/12/25 0:00,3111301253,
LSGPC52H3GF010202,0,-95904,2015/12/25 0:00,2015/12/25 0:00,3111301254,
LSGPC52H8GF010146,0,-95904,2015/12/25 0:00,2015/12/25 0:00,3111301255,
LSGPC52H4GF010189,0,-95904,2015/12/25 0:00,2015/12/25 0:00,3111301256,
LSGPC52H8GF009997,0,-95904,2015/12/25 0:00,2015/12/25 0:00,3111301257,
LSGPC52H5GF010184,0,-95904,2015/12/25 0:00,2015/12/25 0:00,3111301258,
LSGPC52H2GF009879,0,-95904,2015/12/25 0:00,2015/12/25 0:00,3111301259,
LSGPC52H7GF010056,0,-95904,2015/12/25 0:00,2015/12/25 0:00,3111301260,
LSGPC52H5GF010055,0,-95904,2015/12/25 0:00,2015/12/25 0:00,3111301261,
LSGPC52H2GF009252,0,-86304,2015/12/25 0:00,2015/12/25 0:00,3111301246,
LSGGJ54YXGS003693,0,-172824,2015/12/25 0:00,2015/12/25 0:00,3111297218,
LSGGJ54Y4GS003690,0,-172824,2015/12/25 0:00,2015/12/25 0:00,3111297217,
LSGGJ54Y1GS003758,0,-172824,2015/12/25 0:00,2015/12/25 0:00,3111297216,
LSGPC52H2GF010157,0,-105504,2015/12/25 0:00,2015/12/25 0:00,3111297213,
LSGPC52H8GF010194,0,-105504,2015/12/25 0:00,2015/12/25 0:00,3111297214,
LSGPC52HXGF010066,0,-105504,2015/12/25 0:00,2015/12/25 0:00,3111297215,
LSGBE5445GG064741,0,-132504,2015/12/28 0:00,2015/12/28 0:00,3111317609,
LSGBE5440GG064520,0,-132504,2015/12/28 0:00,2015/12/28 0:00,3111317608,
LSGBE5446GG057149,0,-132504,2015/12/28 0:00,2015/12/28 0:00,3111317607,
LSGJM84J7GY045351,0,-128544,2015/12/28 0:00,2015/12/28 0:00,3111317610,
LSGHD52H0FD328659,0,-65184,2015/12/27 0:00,2015/12/27 0:00,3111313155,
LSGHD52H1FY303343,0,-65184,2015/12/27 0:00,2015/12/27 0:00,3111313154,
LSGHD52H7FY303296,0,-65184,2015/12/27 0:00,2015/12/27 0:00,3111313153,
LSGHD52H1FD328637,0,-65184,2015/12/27 0:00,2015/12/27 0:00,3111313152,
LSGHD52H5FY303295,0,-65184,2015/12/27 0:00,2015/12/27 0:00,3111313151,
LSGHD52HXFD328619,0,-65184,2015/12/27 0:00,2015/12/27 0:00,3111313150,
LSGHD52H4FY303188,0,-65184,2015/12/27 0:00,2015/12/27 0:00,3111313149,
LSGHD52H0FY303303,0,-65184,2015/12/27 0:00,2015/12/27 0:00,3111313148,
LSGHD52H9FD328627,0,-65184,2015/12/27 0:00,2015/12/27 0:00,3111313147,
LSGLP83X4FF287756,0,-200444,2015/12/27 0:00,2015/12/27 0:00,3111312669,
LSGLP83X2FF287755,0,-200444,2015/12/27 0:00,2015/12/27 0:00,3111312668,
LSGLP83X9FF287753,0,-200444,2015/12/27 0:00,2015/12/27 0:00,3111312667,
LSGLP83X1FF287682,0,-200444,2015/12/27 0:00,2015/12/27 0:00,3111312666,
LSGLP83X6FF287595,0,-200444,2015/12/27 0:00,2015/12/27 0:00,3111312665,
LSGLP83X5FF287460,0,-200444,2015/12/27 0:00,2015/12/27 0:00,3111312658,
LSGLP83X6FF287449,0,-200444,2015/12/27 0:00,2015/12/27 0:00,3111312659,
LSGLP83X7FF287461,0,-200444,2015/12/27 0:00,2015/12/27 0:00,3111312660,
LSGLP83X9FF287459,0,-200444,2015/12/27 0:00,2015/12/27 0:00,3111312661,
LSGLP83X6FF287452,0,-200444,2015/12/27 0:00,2015/12/27 0:00,3111312662,
LSGLP83X4FF287451,0,-200444,2015/12/27 0:00,2015/12/27 0:00,3111312663,
LSGLP83X8FF287341,0,-200444,2015/12/27 0:00,2015/12/27 0:00,3111312664,
LSGHD5287GY047775,0,-60384,2015/12/28 0:00,2015/12/28 0:00,3111321940,
LSGHD5281GY047643,0,-60384,2015/12/28 0:00,2015/12/28 0:00,3111321939,
LSGPC52H0GF011016,0,-105504,2015/12/28 0:00,2015/12/28 0:00,3111321933,
LSGPC52H4GF010919,0,-105504,2015/12/28 0:00,2015/12/28 0:00,3111321932,
LSGPC52H9GF010625,0,-105504,2015/12/28 0:00,2015/12/28 0:00,3111321931,
LSGPC52H6GF011621,0,-105504,2015/12/28 0:00,2015/12/28 0:00,3111321924,
LSGPC52H9GF011631,0,-105504,2015/12/28 0:00,2015/12/28 0:00,3111321925,
LSGPC52H0GF011422,0,-105504,2015/12/28 0:00,2015/12/28 0:00,3111321926,
LSGPC52H5GF011528,0,-105504,2015/12/28 0:00,2015/12/28 0:00,3111321927,
LSGPC52H7GF011515,0,-105504,2015/12/28 0:00,2015/12/28 0:00,3111321928,
LSGPC52H2GF011437,0,-105504,2015/12/28 0:00,2015/12/28 0:00,3111321929,
LSGPC52H5GF011366,0,-105504,2015/12/28 0:00,2015/12/28 0:00,3111321930,
LSGPC52H2GF011292,0,-95904,2015/12/28 0:00,2015/12/28 0:00,3111321923,
LSGPC52H6GF011280,0,-95904,2015/12/28 0:00,2015/12/28 0:00,3111321922,
LSGPC52H5GF011111,0,-95904,2015/12/28 0:00,2015/12/28 0:00,3111321921,
LSGPC52H7GF011448,0,-95904,2015/12/28 0:00,2015/12/28 0:00,3111321920,
LSGPC52H8GF011457,0,-95904,2015/12/28 0:00,2015/12/28 0:00,3111321919,
LSGPC52H4GF011388,0,-95904,2015/12/28 0:00,2015/12/28 0:00,3111321918,
LSGPC52H6GF011375,0,-95904,2015/12/28 0:00,2015/12/28 0:00,3111321917,
LSGPC52H5GF011335,0,-95904,2015/12/28 0:00,2015/12/28 0:00,3111321916,
LSGPC52H5GF011156,0,-95904,2015/12/28 0:00,2015/12/28 0:00,3111321915,
LSGPC52H1GF011221,0,-95904,2015/12/28 0:00,2015/12/28 0:00,3111321914,
LSGPC52HXGF011105,0,-86304,2015/12/28 0:00,2015/12/28 0:00,3111321913,
LSGPC52H8GF011183,0,-86304,2015/12/28 0:00,2015/12/28 0:00,3111321912,
LSGPC52H9GF011340,0,-86304,2015/12/28 0:00,2015/12/28 0:00,3111321904,
LSGPC52H0GF011369,0,-86304,2015/12/28 0:00,2015/12/28 0:00,3111321905,
LSGPC52HXGF011329,0,-86304,2015/12/28 0:00,2015/12/28 0:00,3111321906,
LSGPC52HXGF011203,0,-86304,2015/12/28 0:00,2015/12/28 0:00,3111321907,
LSGPC52H7GF011174,0,-86304,2015/12/28 0:00,2015/12/28 0:00,3111321908,
LSGPC52H6GF011229,0,-86304,2015/12/28 0:00,2015/12/28 0:00,3111321909,
LSGPC52H5GF011061,0,-86304,2015/12/28 0:00,2015/12/28 0:00,3111321910,
LSGPC52H6GF011036,0,-86304,2015/12/28 0:00,2015/12/28 0:00,3111321911,
LSGBE5449GG069666,0,-115104,2015/12/28 0:00,2015/12/28 0:00,3111321936,
LSGBE5442GG069797,0,-115104,2015/12/28 0:00,2015/12/28 0:00,3111321935,
LSGBE5441GG069516,0,-115104,2015/12/28 0:00,2015/12/28 0:00,3111321934,
LSGHD52HXFD328703,0,-65184,2015/12/28 0:00,2015/12/28 0:00,3111321938,
LSGHD52H0FD328676,0,-65184,2015/12/28 0:00,2015/12/28 0:00,3111321937,
